NewsID,informativeness_score
N57369,0.6409
N1567,0.7448
N2125,0.896
N1414,0.9171
N34059,0.8853
N16194,0.9465
N12386,0.8525
N50825,0.9728
N36916,0.9861
N38759,0.9648
N14325,0.8179
N8376,0.8218
N19339,0.9144
N33614,0.9238
N54969,0.9159
N38261,0.8337
N32338,0.9169
N12917,0.7753
N4756,0.777
N8509,0.93
N59749,0.9312
N17786,0.9289
N147,0.8777
N14598,0.8142
N37155,0.9034
N39143,0.8333
N25272,0.8994
N19812,0.9302
N41227,0.9339
N20444,0.6716
N65015,0.9098
N9291,0.9029
N45499,0.8971
N40194,0.968
N7121,0.9456
N490,0.844
N38800,0.7403
N58387,0.9346
N10797,0.916
N10942,0.951
N32211,0.8998
N38405,0.9229
N46108,0.8518
N60124,0.9797
N59142,0.9179
N62159,0.9442
N6644,0.9236
N42742,0.9594
N37265,0.9071
N13827,0.9845
N20254,0.9478
N40210,0.8032
N11627,0.835
N49948,0.9709
N12343,0.9246
N13073,0.888
N2520,0.8451
N22121,0.962
N36564,0.9534
N29183,0.9081
N60136,0.9206
N21921,0.9513
N62106,0.7942
N63746,0.9247
N64695,0.9671
N50059,0.5122
N35051,0.9057
N30155,0.8835
N29704,0.9566
N24459,0.8703
N40595,0.9279
N21560,0.9121
N35272,0.8778
N56719,0.8464
N45302,0.7566
N48920,0.933
N31063,0.8656
N62817,0.8736
N20468,0.9601
N42339,0.8585
N47431,0.9372
N32381,0.896
N8627,0.9534
N23556,0.9605
N43910,0.924
N10733,0.8775
N13721,0.8657
N46277,0.9237
N23997,0.879
N48552,0.9369
N53109,0.8286
N29190,0.9453
N26366,0.9498
N18457,0.9225
N2711,0.9601
N12181,0.9258
N33039,0.9168
N32328,0.9099
N59814,0.9068
N12493,0.4145
N47565,0.9269
N11965,0.9818
N59153,0.7634
N63772,0.8337
N3334,0.8907
N47236,0.8842
N48670,0.7143
N12033,0.8643
N45148,0.7967
N57813,0.7964
N20428,0.9252
N39761,0.9756
N7261,0.9047
N8206,0.8648
N25145,0.9497
N12320,0.5368
N14713,0.9493
N47085,0.9395
N43965,0.9084
N38915,0.9225
N53572,0.9323
N61950,0.9707
N14524,0.8728
N24608,0.8544
N9314,0.8831
N38913,0.9734
N44477,0.9511
N53698,0.9219
N16237,0.9904
N39176,0.8284
N16645,0.8747
N23374,0.9758
N33884,0.915
N53029,0.7111
N51239,0.9003
N19316,0.9724
N12169,0.7871
N23440,0.9488
N21863,0.9888
N40914,0.8533
N9806,0.9423
N32519,0.8739
N24162,0.8909
N6647,0.8348
N58594,0.8961
N35423,0.779
N22407,0.8825
N26768,0.8976
N26067,0.9433
N3771,0.9402
N42698,0.9425
N1629,0.8231
N10051,0.9477
N7178,0.8917
N62228,0.9509
N38646,0.9501
N50394,0.9897
N24849,0.9036
N32308,0.9525
N24222,0.9688
N22681,0.9911
N52128,0.9148
N32641,0.8919
N15143,0.9013
N46486,0.9907
N21987,0.8562
N53697,0.9231
N8951,0.9697
N6642,0.9342
N46113,0.7906
N17124,0.9541
N23934,0.971
N57218,0.8975
N32659,0.8799
N52849,0.9581
N60368,0.8877
N55861,0.5991
N40647,0.2178
N27329,0.8656
N11830,0.6695
N33541,0.8812
N4828,0.957
N19856,0.9096
N18440,0.9447
N45704,0.9272
N33050,0.8661
N49696,0.8542
N34771,0.8533
N3804,0.9281
N30042,0.899
N21920,0.9744
N53056,0.9226
N10659,0.9133
N11836,0.9071
N58945,0.9349
N11696,0.927
N25959,0.8469
N52979,0.9866
N30963,0.9597
N35335,0.7386
N49578,0.9687
N58664,0.9335
N20746,0.9782
N37052,0.8493
N10517,0.9213
N48972,0.9377
N41615,0.9196
N49370,0.9079
N29248,0.935
N55483,0.8613
N58376,0.9637
N19094,0.9135
N9753,0.9239
N55659,0.8965
N63483,0.8647
N49108,0.9398
N55384,0.9372
N14652,0.9458
N2973,0.8322
N59136,0.9087
N51216,0.8658
N50889,0.9006
N46136,0.8938
N11280,0.8391
N15062,0.9085
N10026,0.8555
N59904,0.9081
N63980,0.8295
N23666,0.8686
N27776,0.8767
N60422,0.9757
N21039,0.9031
N1916,0.8186
N52433,0.8805
N28527,0.8025
N33600,0.9892
N42778,0.9174
N15774,0.7872
N15194,0.9291
N54241,0.8762
N57592,0.8504
N8910,0.8686
N28523,0.8953
N1166,0.9072
N43081,0.8933
N21227,0.8973
N56756,0.8261
N4162,0.9408
N31121,0.943
N33993,0.8975
N34247,0.7399
N35618,0.966
N16519,0.9507
N5879,0.9506
N22069,0.877
N61707,0.8278
N63329,0.9816
N46552,0.9141
N17450,0.9044
N36639,0.9584
N61123,0.9378
N36062,0.8385
N52402,0.9933
N20632,0.8106
N19618,0.9041
N19287,0.7582
N25305,0.8876
N3266,0.8969
N45178,0.9133
N45467,0.9538
N58140,0.9178
N45744,0.9317
N13546,0.9576
N60370,0.9236
N41617,0.8635
N25979,0.7172
N46532,0.9315
N56542,0.9222
N23210,0.8589
N2544,0.8718
N52178,0.8842
N50931,0.8685
N25696,0.9426
N15038,0.9215
N37503,0.9708
N16732,0.9447
N62022,0.8386
N39601,0.9256
N27271,0.9263
N35771,0.9189
N59959,0.9367
N58033,0.9188
N1680,0.9557
N11969,0.8713
N2457,0.985
N33787,0.7719
N20957,0.868
N25607,0.8155
N13989,0.8423
N463,0.8491
N4642,0.8986
N31668,0.9516
N36206,0.9515
N37277,0.8987
N60199,0.8355
N33639,0.9522
N24204,0.9592
N35139,0.9383
N7807,0.971
N46577,0.9458
N2763,0.9536
N38509,0.9422
N15957,0.956
N5176,0.9589
N40043,0.9262
N39583,0.9506
N32671,0.9019
N43962,0.9612
N28566,0.8315
N43632,0.934
N20016,0.8951
N34054,0.9328
N45509,0.8881
N1372,0.9058
N39466,0.8855
N29600,0.8519
N50401,0.9179
N7854,0.8679
N14008,0.923
N3763,0.9729
N17130,0.9438
N34620,0.8836
N34517,0.8644
N46360,0.753
N52081,0.9098
N8709,0.9128
N39701,0.8643
N34018,0.9431
N59663,0.9305
N60492,0.8664
N1572,0.905
N20678,0.9378
N26184,0.8555
N57847,0.9005
N43808,0.9278
N22916,0.954
N12283,0.9216
N26043,0.9137
N34179,0.9522
N34845,0.8992
N61361,0.9418
N44845,0.863
N3297,0.8882
N28592,0.914
N29494,0.9526
N34525,0.8491
N30788,0.9715
N43914,0.9628
N38780,0.9364
N59863,0.8972
N45221,0.9798
N51639,0.9165
N50443,0.9208
N34546,0.923
N2999,0.8371
N45265,0.972
N65045,0.9548
N2575,0.9828
N2046,0.9503
N51898,0.866
N39694,0.9208
N51906,0.947
N39738,0.9893
N23536,0.912
N19328,0.9018
N36004,0.8891
N19466,0.9264
N25830,0.8916
N17117,0.8663
N47861,0.8309
N17797,0.9327
N5370,0.9202
N20892,0.9253
N22546,0.9304
N752,0.9688
N18721,0.9609
N53779,0.8921
N44316,0.8965
N22457,0.9486
N23574,0.8963
N24649,0.8144
N14297,0.8381
N18548,0.942
N60043,0.943
N19476,0.8986
N39902,0.8816
N47233,0.9329
N4323,0.8688
N22278,0.8977
N27557,0.868
N26224,0.9098
N33486,0.8774
N60257,0.9167
N29189,0.9018
N43001,0.9237
N57634,0.9196
N23269,0.8715
N15628,0.9581
N19862,0.8904
N63581,0.8961
N717,0.8905
N30334,0.8617
N24581,0.9572
N17891,0.9077
N38886,0.9691
N1526,0.9718
N11697,0.9294
N14725,0.831
N12265,0.9547
N52349,0.9672
N5292,0.8073
N47516,0.8608
N23545,0.9293
N15040,0.9773
N58765,0.944
N43514,0.903
N51427,0.9469
N7322,0.9025
N33558,0.8523
N30976,0.8389
N63474,0.8565
N23161,0.9052
N29981,0.9029
N2784,0.9174
N47803,0.9512
N36572,0.9315
N49866,0.871
N21304,0.8659
N21535,0.843
N34528,0.9244
N13491,0.901
N12257,0.8177
N37309,0.8483
N19735,0.9623
N41071,0.9055
N5186,0.9692
N54368,0.9253
N41254,0.8399
N62667,0.9664
N7288,0.9645
N9424,0.9831
N36588,0.7848
N462,0.9663
N2674,0.8997
N33240,0.968
N63476,0.9079
N21040,0.9725
N62584,0.8447
N38609,0.9323
N31988,0.9757
N352,0.9243
N19884,0.9036
N6816,0.8422
N10305,0.9345
N44196,0.9591
N61204,0.8357
N14367,0.9784
N58748,0.9282
N12234,0.9319
N57132,0.9044
N33870,0.8529
N62506,0.9181
N9756,0.9807
N40917,0.8855
N49200,0.9823
N567,0.9621
N55664,0.9447
N31337,0.8209
N35693,0.9159
N64649,0.9423
N58075,0.825
N60872,0.9117
N55873,0.9163
N63014,0.9067
N53831,0.8329
N8964,0.9194
N33756,0.9193
N34534,0.8646
N17994,0.6609
N8792,0.8479
N4156,0.5397
N604,0.8868
N2924,0.9364
N46109,0.7678
N11738,0.928
N45984,0.9521
N52231,0.9749
N4038,0.9454
N40094,0.9291
N14906,0.9322
N21067,0.8486
N51121,0.97
N8344,0.8947
N15368,0.9871
N46225,0.8565
N42885,0.949
N48683,0.879
N23336,0.9207
N14649,0.973
N15691,0.9093
N30930,0.9309
N63616,0.7795
N13382,0.83
N34066,0.9382
N30664,0.7593
N8859,0.9124
N56488,0.9518
N49509,0.8607
N4404,0.6797
N123,0.9573
N52572,0.9433
N27708,0.9343
N29244,0.9361
N63480,0.9332
N20535,0.8618
N38770,0.915
N55736,0.9049
N17910,0.7032
N34872,0.9193
N40999,0.9541
N13738,0.857
N46884,0.8654
N60988,0.9196
N42551,0.9312
N47392,0.9031
N19882,0.9004
N25543,0.9348
N48157,0.9155
N56712,0.8883
N28544,0.9126
N29369,0.941
N24358,0.9228
N15467,0.9082
N43780,0.9256
N101,0.8883
N1525,0.7537
N29128,0.9414
N37851,0.8
N21196,0.959
N775,0.9327
N7421,0.9266
N43648,0.9862
N52000,0.887
N51356,0.9914
N58900,0.9501
N3597,0.943
N53188,0.922
N63998,0.8372
N23067,0.8937
N53777,0.7697
N35179,0.8936
N44616,0.9276
N31120,0.8926
N4059,0.9328
N38461,0.9602
N41871,0.9191
N46026,0.9414
N8606,0.9073
N63498,0.8634
N65145,0.9426
N47087,0.9724
N37895,0.8773
N15103,0.8942
N9079,0.8677
N46737,0.8804
N58994,0.8726
N9355,0.9025
N6306,0.9311
N57170,0.8874
N52374,0.9134
N7684,0.9048
N64535,0.9435
N13486,0.8981
N27111,0.9121
N22477,0.8586
N13980,0.7889
N56738,0.9244
N9762,0.8704
N57108,0.9691
N1228,0.8994
N4891,0.9109
N24234,0.9384
N31062,0.9078
N40758,0.8911
N3407,0.9432
N41026,0.922
N52996,0.8466
N42305,0.9588
N53245,0.9486
N18172,0.8851
N61032,0.8751
N63899,0.9129
N57772,0.9265
N2058,0.9675
N45895,0.862
N23951,0.8292
N46036,0.8778
N16457,0.9583
N7845,0.8661
N11337,0.9325
N14709,0.8766
N34579,0.9388
N23276,0.9397
N31054,0.9076
N5338,0.9502
N26202,0.8985
N34727,0.9131
N6210,0.9454
N56265,0.8092
N29441,0.9164
N6861,0.951
N53506,0.9292
N19783,0.8625
N26631,0.8153
N21474,0.9504
N5368,0.9005
N22263,0.881
N48847,0.9564
N62749,0.8675
N56091,0.9242
N41744,0.9475
N22963,0.8536
N49328,0.9499
N24126,0.8416
N7447,0.8699
N9265,0.9649
N436,0.9741
N45327,0.9304
N4179,0.8114
N54684,0.962
N12574,0.9497
N16911,0.9135
N26063,0.9905
N27494,0.8518
N56202,0.8956
N3865,0.8845
N23524,0.815
N38428,0.8516
N31986,0.8702
N10097,0.9515
N438,0.8866
N30807,0.8497
N29208,0.8819
N13120,0.8957
N36789,0.9693
N1117,0.8375
N9577,0.9249
N34397,0.946
N12523,0.9617
N49308,0.912
N18715,0.8673
N23573,0.903
N55671,0.8986
N38512,0.9076
N896,0.8648
N58524,0.9372
N33653,0.9518
N33319,0.7937
N57437,0.9323
N32057,0.8834
N15413,0.9753
N6619,0.9544
N40026,0.8575
N44169,0.9539
N55726,0.9492
N13550,0.9093
N12192,0.8553
N57450,0.8546
N10774,0.8814
N30305,0.9053
N2144,0.9689
N4610,0.9293
N25486,0.9312
N14213,0.6743
N61393,0.9593
N5507,0.9271
N23168,0.8465
N41889,0.8913
N28337,0.8488
N21037,0.9624
N31955,0.8943
N31417,0.9854
N27005,0.8951
N23464,0.9395
N57544,0.9287
N33444,0.8868
N35625,0.838
N44729,0.9192
N28174,0.9232
N6041,0.9257
N47794,0.983
N52746,0.92
N48252,0.7979
N27605,0.8989
N40403,0.8747
N47425,0.9873
N19942,0.9559
N7506,0.9385
N33788,0.9325
N49448,0.8849
N7280,0.8648
N41054,0.9695
N32249,0.8728
N40342,0.8682
N9562,0.924
N63058,0.9341
N52706,0.955
N56790,0.8851
N25664,0.9644
N11762,0.9423
N5940,0.89
N297,0.9299
N36259,0.9638
N42135,0.9364
N57036,0.8208
N47409,0.9536
N41469,0.8744
N63048,0.8764
N34005,0.9362
N20727,0.9298
N43799,0.9835
N21590,0.9276
N11695,0.849
N24124,0.9073
N30906,0.9299
N40702,0.9444
N51828,0.8789
N37215,0.9182
N58044,0.9173
N45338,0.9432
N59708,0.941
N64293,0.8591
N64484,0.8078
N58308,0.9512
N9402,0.8751
N10992,0.924
N37335,0.9466
N8529,0.9686
N39710,0.942
N63862,0.852
N43868,0.9801
N14818,0.9505
N42928,0.862
N9683,0.9245
N17372,0.9493
N42056,0.9852
N30198,0.8708
N23920,0.9412
N47781,0.9574
N29934,0.9048
N10576,0.9049
N63363,0.7226
N55593,0.7765
N62762,0.9653
N61035,0.9539
N53046,0.9183
N5780,0.9007
N38477,0.9294
N52113,0.8437
N55876,0.9446
N63268,0.8179
N34689,0.9427
N28196,0.8206
N6547,0.8985
N36549,0.8127
N32487,0.8749
N20090,0.8509
N61537,0.9341
N61783,0.9268
N49242,0.9588
N38020,0.8738
N16794,0.9654
N37299,0.8973
N62048,0.863
N31395,0.8988
N44148,0.8658
N15901,0.8986
N39998,0.869
N14932,0.9832
N60076,0.9398
N27577,0.9187
N57867,0.945
N20177,0.8691
N60182,0.8845
N12403,0.8927
N33888,0.9372
N8765,0.9573
N17857,0.9713
N19969,0.9466
N15810,0.9302
N23632,0.9337
N9552,0.9607
N23698,0.8658
N26977,0.9299
N39320,0.9055
N58903,0.737
N30192,0.9406
N4711,0.9529
N55913,0.9626
N25102,0.951
N2578,0.9209
N30519,0.9708
N32897,0.9744
N24525,0.8583
N64666,0.9374
N62260,0.9182
N55739,0.9673
N61824,0.9161
N56016,0.8869
N32367,0.9026
N33935,0.9418
N9790,0.9125
N44218,0.9304
N23358,0.8877
N41391,0.9421
N18711,0.9455
N30898,0.9251
N51032,0.9295
N6322,0.8825
N60800,0.9664
N24000,0.9672
N6339,0.9622
N19875,0.9862
N31392,0.9192
N52582,0.9412
N30146,0.9
N23179,0.8925
N40523,0.7624
N33855,0.9582
N48541,0.925
N12476,0.866
N41551,0.8768
N2101,0.9343
N6106,0.9146
N43889,0.988
N33048,0.8919
N20577,0.9354
N20814,0.9502
N54014,0.9159
N54199,0.9074
N34451,0.9546
N4242,0.8562
N4163,0.9315
N25803,0.8058
N59114,0.86
N11736,0.8976
N54914,0.9011
N30239,0.8821
N54729,0.9026
N45958,0.9635
N2478,0.9186
N46674,0.8375
N62827,0.9333
N45821,0.8858
N8276,0.9173
N51006,0.8837
N60154,0.8206
N57547,0.9567
N34692,0.9642
N25266,0.9305
N83,0.9169
N54319,0.8654
N35832,0.887
N12851,0.9265
N58910,0.943
N40258,0.9516
N52606,0.9911
N42180,0.9972
N6787,0.9677
N22731,0.9001
N449,0.8836
N36402,0.9263
N29160,0.9205
N43820,0.8026
N47773,0.9325
N54393,0.915
N30925,0.855
N37605,0.9222
N10500,0.9737
N20063,0.9385
N34396,0.9087
N7494,0.9378
N18024,0.8729
N55077,0.8611
N50406,0.9106
N84,0.1975
N43844,0.9532
N58828,0.9533
N20206,0.9562
N33327,0.9441
N59515,0.8978
N24515,0.9108
N46648,0.8897
N19623,0.9583
N18952,0.9346
N38587,0.9271
N811,0.809
N55926,0.9053
N57892,0.8207
N57565,0.9764
N45216,0.8722
N61465,0.8411
N58242,0.839
N8470,0.8984
N41505,0.9192
N11551,0.8463
N10902,0.9279
N25944,0.9604
N9660,0.8417
N26781,0.9419
N31778,0.8674
N16005,0.9586
N52726,0.9629
N61051,0.9587
N63477,0.899
N64601,0.7075
N12842,0.9668
N499,0.8243
N30980,0.7599
N5196,0.9417
N24820,0.8931
N11356,0.9602
N46139,0.9284
N24220,0.8883
N7568,0.9027
N53811,0.9249
N60802,0.9639
N18712,0.9552
N25640,0.877
N1717,0.8981
N30421,0.9681
N40771,0.8548
N46407,0.8447
N17106,0.9652
N7184,0.9697
N65027,0.9194
N60678,0.9401
N50719,0.9368
N14264,0.9674
N59133,0.9584
N12457,0.9599
N56604,0.9623
N62462,0.8332
N17475,0.8761
N52291,0.885
N44252,0.9413
N57298,0.8857
N29830,0.9538
N44359,0.9327
N44683,0.9767
N48687,0.8703
N33474,0.9621
N61250,0.9648
N13224,0.9441
N7367,0.8815
N31081,0.8639
N64104,0.8959
N42589,0.7946
N40863,0.8681
N60259,0.8472
N28303,0.8977
N53986,0.9811
N43522,0.8664
N20545,0.8843
N28914,0.9102
N2137,0.7689
N42764,0.9767
N22296,0.946
N29450,0.7802
N41621,0.938
N2498,0.8941
N32217,0.9242
N12062,0.9374
N5456,0.9059
N42979,0.7802
N23039,0.9503
N63639,0.9691
N29623,0.9292
N25974,0.8352
N16267,0.9293
N28759,0.9503
N2096,0.9469
N53181,0.8083
N14158,0.9371
N53365,0.897
N12087,0.9827
N33972,0.9633
N59685,0.8144
N1477,0.9696
N60126,0.9471
N37283,0.9323
N27920,0.8604
N56530,0.931
N62194,0.9079
N61197,0.803
N5720,0.8423
N5372,0.8704
N22726,0.9353
N41822,0.9012
N36991,0.806
N24692,0.868
N8593,0.9585
N63934,0.9136
N59485,0.837
N19592,0.9673
N40698,0.9086
N29392,0.8737
N52923,0.9716
N31541,0.8516
N22847,0.9634
N29871,0.8735
N24504,0.7761
N41316,0.9369
N27161,0.8531
N17622,0.9346
N11984,0.8711
N16900,0.9442
N58018,0.9845
N41725,0.8641
N16345,0.9465
N38500,0.8676
N45664,0.9071
N11591,0.9916
N6532,0.9607
N52069,0.9139
N46704,0.9753
N48410,0.9168
N46982,0.9037
N53523,0.9162
N3982,0.8237
N16419,0.9191
N46885,0.9337
N5982,0.9236
N8662,0.9203
N57604,0.9187
N11718,0.9489
N57301,0.9008
N51026,0.9589
N17225,0.541
N2844,0.9586
N5952,0.9105
N59978,0.9715
N27307,0.9205
N34967,0.9021
N39369,0.8886
N42574,0.9233
N25538,0.8842
N19356,0.9254
N49297,0.8589
N21386,0.8337
N53991,0.9283
N24983,0.8735
N20018,0.9573
N52573,0.8997
N29363,0.8801
N8554,0.9059
N24682,0.7441
N36544,0.9194
N24362,0.8896
N38506,0.8843
N26145,0.7961
N373,0.8708
N43172,0.9608
N20186,0.8967
N29566,0.9454
N9415,0.9363
N43309,0.8711
N8840,0.8655
N58123,0.9356
N42544,0.9137
N32226,0.9678
N18806,0.8411
N43745,0.8497
N61983,0.8918
N30428,0.8953
N31389,0.8905
N29996,0.9545
N28172,0.8792
N3646,0.9464
N55230,0.9693
N46634,0.949
N57912,0.9118
N63486,0.8972
N40454,0.9459
N21587,0.9001
N58204,0.9158
N24672,0.7949
N31704,0.8758
N21428,0.9907
N50099,0.8971
N4619,0.9673
N48413,0.7456
N57081,0.9083
N23870,0.9634
N12942,0.9149
N15245,0.7265
N56969,0.6124
N54671,0.8331
N62460,0.8826
N3406,0.8927
N22975,0.9633
N38211,0.9087
N61097,0.8599
N28245,0.8493
N8823,0.9912
N65155,0.9509
N4103,0.9031
N36983,0.9466
N5484,0.8264
N6122,0.8714
N17982,0.8885
N8658,0.8981
N45720,0.9333
N10367,0.9095
N24377,0.9271
N541,0.9088
N597,0.9348
N58906,0.8681
N49251,0.9075
N6251,0.9016
N30122,0.662
N51485,0.9399
N57894,0.6756
N40416,0.9525
N54342,0.9269
N34073,0.7469
N56785,0.9088
N33640,0.7634
N25735,0.9221
N4664,0.9559
N42088,0.9031
N23418,0.916
N19768,0.8612
N18492,0.8596
N13131,0.8984
N37619,0.9196
N62489,0.7612
N20275,0.8908
N59073,0.9815
N27874,0.9131
N24070,0.9481
N12088,0.9521
N5758,0.9074
N34910,0.9731
N28770,0.8618
N56666,0.8411
N49036,0.9035
N10579,0.8461
N10083,0.8531
N35216,0.9528
N43147,0.9668
N900,0.9345
N49215,0.9512
N7928,0.9782
N533,0.8571
N20182,0.8941
N64927,0.8784
N28370,0.7941
N54055,0.8646
N22775,0.866
N58152,0.957
N45453,0.9076
N26639,0.8546
N6151,0.958
N46177,0.7963
N37185,0.8877
N29734,0.9642
N26508,0.9411
N57240,0.903
N15362,0.9031
N61407,0.9883
N55712,0.9744
N5739,0.8901
N63701,0.8802
N14935,0.9616
N23003,0.9009
N13729,0.9836
N6381,0.9387
N43757,0.8376
N29206,0.9935
N24176,0.9405
N12190,0.8993
N37673,0.9713
N13220,0.8644
N11809,0.9696
N18703,0.8389
N22865,0.9481
N13112,0.959
N1006,0.8987
N17213,0.8818
N726,0.9299
N19340,0.993
N52426,0.9207
N52991,0.9497
N3154,0.8275
N50207,0.9313
N21488,0.8424
N30520,0.8719
N64092,0.9224
N1999,0.9333
N1313,0.9643
N57648,0.6808
N44697,0.921
N18293,0.9345
N53605,0.9919
N46717,0.9619
N50144,0.8827
N21369,0.8803
N38241,0.9091
N11465,0.9359
N750,0.9587
N49248,0.9627
N42103,0.9554
N61223,0.8459
N61556,0.9375
N49046,0.888
N22860,0.9765
N61862,0.8412
N16000,0.8938
N11806,0.8914
N44427,0.9594
N4442,0.8896
N30169,0.8937
N45275,0.9416
N29409,0.8775
N58680,0.9456
N12004,0.9473
N36555,0.8456
N9704,0.8579
N57297,0.869
N6028,0.9514
N51082,0.9522
N38387,0.8813
N20750,0.9133
N55981,0.8211
N45601,0.9304
N313,0.9695
N39865,0.988
N31708,0.7805
N28403,0.8563
N55423,0.8925
N37217,0.8226
N35936,0.9244
N36325,0.8909
N20689,0.932
N37263,0.9441
N1026,0.9258
N57626,0.7681
N33180,0.8474
N37735,0.9683
N51019,0.9194
N39477,0.9314
N40191,0.8481
N16568,0.8697
N47543,0.8847
N49236,0.906
N64644,0.8757
N112,0.9465
N510,0.9823
N57860,0.9162
N20452,0.8922
N12938,0.8816
N64018,0.9868
N26698,0.9045
N56211,0.8585
N10596,0.92
N27220,0.9252
N38857,0.8952
N27991,0.9384
N12716,0.9584
N24511,0.932
N57216,0.9487
N12551,0.8946
N47744,0.9457
N47217,0.8993
N62720,0.9562
N36071,0.8909
N11655,0.9426
N26139,0.8595
N55065,0.9292
N11384,0.9928
N30809,0.9283
N26476,0.8809
N5422,0.9143
N39745,0.8812
N52226,0.8277
N52379,0.9362
N19583,0.8496
N63199,0.9308
N12957,0.8939
N33046,0.9033
N20900,0.8881
N39568,0.9404
N13232,0.9416
N15795,0.9304
N55217,0.8577
N61453,0.8251
N43652,0.9232
N43500,0.9027
N63415,0.8839
N6853,0.8732
N40177,0.9205
N30172,0.9367
N51461,0.9064
N33941,0.9265
N59625,0.9394
N36893,0.8462
N48853,0.694
N59056,0.9137
N56041,0.9855
N45442,0.9543
N62640,0.9324
N22197,0.8668
N5475,0.9286
N7500,0.6723
N13726,0.9366
N55041,0.8323
N34436,0.9866
N12071,0.8242
N7704,0.8438
N751,0.7958
N14221,0.9294
N12312,0.9523
N46031,0.8988
N7578,0.7867
N18828,0.9154
N64015,0.9432
N57384,0.8958
N24705,0.866
N61411,0.912
N25565,0.872
N3687,0.8445
N33178,0.8556
N10296,0.854
N2248,0.9034
N17801,0.9285
N11479,0.9508
N13077,0.848
N59472,0.9877
N25558,0.844
N33540,0.9323
N10138,0.9335
N45319,0.8751
N5619,0.8546
N48960,0.9592
N56286,0.807
N42414,0.9314
N34308,0.9559
N40674,0.9684
N62457,0.8963
N34535,0.8538
N14310,0.8268
N24936,0.8872
N11923,0.9415
N51976,0.9556
N39288,0.8693
N55385,0.9674
N8987,0.9582
N52048,0.8984
N37004,0.8675
N47418,0.8799
N5899,0.8935
N11576,0.8414
N30437,0.929
N33490,0.8819
N16905,0.9595
N54777,0.8662
N45001,0.879
N15888,0.8974
N29786,0.9439
N14050,0.9279
N9874,0.9528
N10239,0.9445
N18595,0.9256
N8128,0.9406
N19129,0.9749
N19819,0.976
N12635,0.8487
N13806,0.8908
N8542,0.9341
N37060,0.8507
N26665,0.846
N40665,0.8315
N28648,0.9316
N21086,0.9551
N60787,0.9054
N20628,0.8898
N20418,0.6972
N36769,0.7722
N56307,0.9362
N54384,0.8843
N11396,0.7964
N49599,0.9682
N9876,0.8688
N51100,0.9572
N34158,0.9248
N4045,0.9087
N39244,0.8662
N11145,0.9833
N43090,0.9076
N38292,0.9433
N24239,0.8461
N40996,0.834
N38012,0.9155
N4249,0.951
N6559,0.8968
N55083,0.9055
N25589,0.9424
N61061,0.8798
N18726,0.9027
N47902,0.8675
N39732,0.9533
N62615,0.9602
N1123,0.9742
N13577,0.8106
N1495,0.9164
N56849,0.9006
N49285,0.9022
N54078,0.9019
N17586,0.9243
N29163,0.685
N44390,0.9499
N3201,0.9714
N33959,0.8941
N20915,0.8757
N62591,0.9013
N40240,0.8581
N31701,0.897
N2138,0.8866
N49430,0.8546
N35759,0.8737
N65160,0.9658
N39605,0.9189
N30770,0.8847
N8812,0.955
N23579,0.9312
N6097,0.9075
N45032,0.9489
N17357,0.9271
N34581,0.9748
N55292,0.9048
N38130,0.9521
N33718,0.95
N13816,0.7177
N29218,0.973
N32102,0.9573
N16247,0.8484
N17207,0.9471
N45878,0.9113
N33839,0.8436
N22684,0.9419
N18145,0.9186
N25581,0.9806
N33323,0.8092
N1547,0.9382
N60736,0.8378
N21354,0.8368
N12330,0.9451
N57142,0.9476
N15894,0.992
N55323,0.9399
N19738,0.9219
N43877,0.9687
N48017,0.9634
N49954,0.8564
N42024,0.9107
N25117,0.9653
N13565,0.9362
N26106,0.8083
N63560,0.9214
N23721,0.8977
N27172,0.9032
N10601,0.8739
N4947,0.7991
N61425,0.8457
N13338,0.9065
N36779,0.9065
N23285,0.9343
N15012,0.9288
N33701,0.8673
N33909,0.9477
N14424,0.8893
N49957,0.9
N19576,0.7158
N53983,0.9164
N1417,0.9098
N46862,0.8885
N44039,0.8796
N14152,0.8979
N57499,0.8836
N60737,0.9683
N38547,0.9175
N54792,0.9297
N47666,0.9805
N12387,0.8249
N36092,0.8838
N44168,0.8802
N23290,0.9033
N42602,0.9389
N49299,0.9585
N4615,0.905
N58298,0.955
N11796,0.8545
N13175,0.8705
N19776,0.9692
N41415,0.9368
N17920,0.8929
N1690,0.9105
N18399,0.9361
N30460,0.9217
N40979,0.9007
N1162,0.9372
N17107,0.8857
N15994,0.8678
N64831,0.8654
N44564,0.9503
N43223,0.9562
N23994,0.9786
N30186,0.886
N39706,0.8143
N32721,0.8017
N24738,0.7823
N48029,0.8279
N16564,0.8828
N4732,0.9885
N47723,0.8657
N51570,0.9874
N34746,0.9603
N60513,0.9271
N6386,0.9192
N9457,0.8831
N16197,0.9727
N6538,0.9894
N60365,0.885
N29448,0.9283
N29637,0.813
N11654,0.9184
N50791,0.856
N27481,0.9284
N23789,0.8874
N36048,0.8791
N61829,0.9057
N11681,0.9076
N19751,0.8829
N51469,0.8458
N60439,0.9409
N44287,0.8949
N12492,0.9141
N31683,0.9327
N6475,0.8336
N22907,0.8266
N32583,0.9258
N28908,0.825
N35355,0.8064
N46119,0.8865
N28710,0.8873
N15975,0.8361
N57041,0.9341
N33661,0.8512
N17134,0.9737
N20051,0.8509
N19629,0.9175
N59298,0.9348
N59732,0.9039
N50190,0.9352
